msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:13:11,2023-05-10 17:13:08.307,4,1.896674
2023-05-10 17:13:11,2023-05-10 17:13:08.407,4,1.898447
2023-05-10 17:13:11,2023-05-10 17:13:08.507,4,1.901831
2023-05-10 17:13:11,2023-05-10 17:13:09.558,7,2.030286
2023-05-10 17:13:11,2023-05-10 17:13:08.607,4,1.912952
2023-05-10 17:13:11,2023-05-10 17:13:09.658,7,2.036249
2023-05-10 17:13:11,2023-05-10 17:13:09.223,9,1.718418
2023-05-10 17:13:11,2023-05-10 17:13:08.707,4,1.918110
2023-05-10 17:13:11,2023-05-10 17:13:09.759,7,2.034798
2023-05-10 17:13:11,2023-05-10 17:13:09.323,9,1.673289
2023-05-10 17:13:11,2023-05-10 17:13:08.601,5,0.167458
2023-05-10 17:13:11,2023-05-10 17:13:08.807,4,1.923429
2023-05-10 17:13:11,2023-05-10 17:13:09.858,7,2.092820
2023-05-10 17:13:12,2023-05-10 17:13:09.423,9,1.685216
2023-05-10 17:13:12,2023-05-10 17:13:08.702,5,0.156498
2023-05-10 17:13:12,2023-05-10 17:13:08.254,2,0.147956
2023-05-10 17:13:12,2023-05-10 17:13:08.907,4,1.931648
2023-05-10 17:13:12,2023-05-10 17:13:09.958,7,2.032220
2023-05-10 17:13:12,2023-05-10 17:13:09.523,9,1.673934
2023-05-10 17:13:12,2023-05-10 17:13:08.801,5,0.165363
2023-05-10 17:13:12,2023-05-10 17:13:08.354,2,0.151663
2023-05-10 17:13:12,2023-05-10 17:13:09.007,4,1.930842
2023-05-10 17:13:12,2023-05-10 17:13:10.058,7,2.037216
2023-05-10 17:13:12,2023-05-10 17:13:09.623,9,1.655560
2023-05-10 17:13:12,2023-05-10 17:13:08.901,5,0.161333
2023-05-10 17:13:12,2023-05-10 17:13:08.455,2,0.165201
2023-05-10 17:13:12,2023-05-10 17:13:09.107,4,1.945026
2023-05-10 17:13:12,2023-05-10 17:13:10.158,7,2.039472
2023-05-10 17:13:12,2023-05-10 17:13:09.723,9,1.634447
2023-05-10 17:13:12,2023-05-10 17:13:09.001,5,0.160850
2023-05-10 17:13:12,2023-05-10 17:13:08.554,2,0.168103
2023-05-10 17:13:12,2023-05-10 17:13:09.207,4,1.936000
2023-05-10 17:13:12,2023-05-10 17:13:10.258,7,2.044630
2023-05-10 17:13:12,2023-05-10 17:13:09.823,9,1.557568
