msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:07:43,2023-05-10 17:07:41.088,8,3.069846
2023-05-10 17:07:43,2023-05-10 17:07:41.186,8,3.063561
2023-05-10 17:07:43,2023-05-10 17:07:41.286,8,3.034550
2023-05-10 17:07:43,2023-05-10 17:07:39.911,3,0.532190
2023-05-10 17:07:43,2023-05-10 17:07:41.386,8,3.013436
2023-05-10 17:07:43,2023-05-10 17:07:40.011,3,0.518974
2023-05-10 17:07:43,2023-05-10 17:07:40.173,7,2.143267
2023-05-10 17:07:43,2023-05-10 17:07:40.569,2,0.241275
2023-05-10 17:07:43,2023-05-10 17:07:41.486,8,3.003604
2023-05-10 17:07:43,2023-05-10 17:07:40.111,3,0.519297
2023-05-10 17:07:43,2023-05-10 17:07:40.273,7,2.150842
2023-05-10 17:07:43,2023-05-10 17:07:40.669,2,0.249172
2023-05-10 17:07:43,2023-05-10 17:07:40.842,4,1.584484
2023-05-10 17:07:43,2023-05-10 17:07:41.052,1,1.946315
2023-05-10 17:07:43,2023-05-10 17:07:40.611,9,1.613333
2023-05-10 17:07:43,2023-05-10 17:07:41.586,8,3.002315
2023-05-10 17:07:43,2023-05-10 17:07:40.211,3,0.510110
2023-05-10 17:07:43,2023-05-10 17:07:40.373,7,2.140205
2023-05-10 17:07:44,2023-05-10 17:07:40.769,2,0.254169
2023-05-10 17:07:44,2023-05-10 17:07:40.942,4,1.581744
2023-05-10 17:07:44,2023-05-10 17:07:41.151,1,1.991121
2023-05-10 17:07:44,2023-05-10 17:07:40.711,9,1.607048
2023-05-10 17:07:44,2023-05-10 17:07:40.933,6,1.175590
2023-05-10 17:07:44,2023-05-10 17:07:41.686,8,2.992322
2023-05-10 17:07:44,2023-05-10 17:07:40.311,3,0.500601
2023-05-10 17:07:44,2023-05-10 17:07:40.473,7,2.132308
2023-05-10 17:07:44,2023-05-10 17:07:40.869,2,0.253363
2023-05-10 17:07:44,2023-05-10 17:07:41.042,4,1.585612
2023-05-10 17:07:44,2023-05-10 17:07:41.251,1,1.978388
2023-05-10 17:07:44,2023-05-10 17:07:40.811,9,1.619297
2023-05-10 17:07:44,2023-05-10 17:07:41.033,6,1.184132
2023-05-10 17:07:44,2023-05-10 17:07:41.786,8,3.011824
2023-05-10 17:07:44,2023-05-10 17:07:40.411,3,0.488835
2023-05-10 17:07:44,2023-05-10 17:07:40.573,7,2.117157
2023-05-10 17:07:44,2023-05-10 17:07:40.969,2,0.239985
2023-05-10 17:07:44,2023-05-10 17:07:41.142,4,1.580454
2023-05-10 17:07:44,2023-05-10 17:07:41.351,1,1.986447
2023-05-10 17:07:44,2023-05-10 17:07:40.911,9,1.625905
2023-05-10 17:07:45,2023-05-10 17:07:41.133,6,1.190256
2023-05-10 17:07:45,2023-05-10 17:07:41.886,8,3.043575
2023-05-10 17:07:45,2023-05-10 17:07:40.511,3,0.474974
2023-05-10 17:07:45,2023-05-10 17:07:40.673,7,2.103619
2023-05-10 17:07:45,2023-05-10 17:07:41.069,2,0.248044
2023-05-10 17:07:45,2023-05-10 17:07:41.242,4,1.584484
2023-05-10 17:07:45,2023-05-10 17:07:41.451,1,1.998212
2023-05-10 17:07:45,2023-05-10 17:07:41.011,9,1.627678
2023-05-10 17:07:45,2023-05-10 17:07:41.233,6,1.197348
2023-05-10 17:07:45,2023-05-10 17:07:41.986,8,3.064205
2023-05-10 17:07:45,2023-05-10 17:07:40.611,3,0.472879
2023-05-10 17:07:45,2023-05-10 17:07:40.773,7,2.095238
2023-05-10 17:07:45,2023-05-10 17:07:41.169,2,0.254330
2023-05-10 17:07:45,2023-05-10 17:07:41.342,4,1.581905
2023-05-10 17:07:45,2023-05-10 17:07:41.551,1,2.002725
2023-05-10 17:07:45,2023-05-10 17:07:41.111,9,1.624454
2023-05-10 17:07:45,2023-05-10 17:07:41.333,6,1.205245
2023-05-10 17:07:45,2023-05-10 17:07:42.086,8,3.068879
2023-05-10 17:07:45,2023-05-10 17:07:40.711,3,0.464659
2023-05-10 17:07:45,2023-05-10 17:07:40.873,7,2.079766
2023-05-10 17:07:45,2023-05-10 17:07:41.269,2,0.252879
2023-05-10 17:07:45,2023-05-10 17:07:41.442,4,1.553377
2023-05-10 17:07:46,2023-05-10 17:07:41.651,1,2.043341
2023-05-10 17:07:46,2023-05-10 17:07:41.211,9,1.645729
2023-05-10 17:07:46,2023-05-10 17:07:41.433,6,1.209436
2023-05-10 17:07:46,2023-05-10 17:07:42.186,8,3.065011
2023-05-10 17:07:46,2023-05-10 17:07:40.812,3,0.453538
2023-05-10 17:07:46,2023-05-10 17:07:40.973,7,2.018842
2023-05-10 17:07:46,2023-05-10 17:07:41.369,2,0.252557
2023-05-10 17:07:46,2023-05-10 17:07:41.542,4,1.428952
2023-05-10 17:07:46,2023-05-10 17:07:41.751,1,2.013201
2023-05-10 17:07:46,2023-05-10 17:07:41.311,9,1.638637
2023-05-10 17:07:46,2023-05-10 17:07:41.533,6,1.225070
2023-05-10 17:07:46,2023-05-10 17:07:42.286,8,3.069201
2023-05-10 17:07:46,2023-05-10 17:07:40.911,3,0.441128
2023-05-10 17:07:46,2023-05-10 17:07:41.073,7,2.045597
2023-05-10 17:07:46,2023-05-10 17:07:41.469,2,0.253201
2023-05-10 17:07:46,2023-05-10 17:07:41.642,4,1.401714
2023-05-10 17:07:46,2023-05-10 17:07:41.851,1,2.015780
2023-05-10 17:07:46,2023-05-10 17:07:41.411,9,1.647502
2023-05-10 17:07:46,2023-05-10 17:07:41.633,6,1.222169
2023-05-10 17:07:46,2023-05-10 17:07:42.386,8,3.072103
2023-05-10 17:07:47,2023-05-10 17:07:41.011,3,0.426139
2023-05-10 17:07:47,2023-05-10 17:07:41.173,7,2.027546
2023-05-10 17:07:47,2023-05-10 17:07:41.569,2,0.254813
2023-05-10 17:07:47,2023-05-10 17:07:41.742,4,1.330154
2023-05-10 17:07:47,2023-05-10 17:07:41.951,1,2.022066
2023-05-10 17:07:47,2023-05-10 17:07:41.511,9,1.646374
2023-05-10 17:07:47,2023-05-10 17:07:41.733,6,1.268103
2023-05-10 17:07:47,2023-05-10 17:07:42.486,8,3.073070
2023-05-10 17:07:47,2023-05-10 17:07:41.111,3,0.425817
2023-05-10 17:07:47,2023-05-10 17:07:41.273,7,2.025450
2023-05-10 17:07:47,2023-05-10 17:07:41.669,2,0.254652
2023-05-10 17:07:47,2023-05-10 17:07:41.842,4,1.270359
2023-05-10 17:07:47,2023-05-10 17:07:42.051,1,2.024645
2023-05-10 17:07:47,2023-05-10 17:07:41.611,9,1.648630
