msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:40:57,2023-05-10 17:40:54.697,4,1.231033
2023-05-10 17:40:57,2023-05-10 17:40:54.797,4,1.244249
2023-05-10 17:40:57,2023-05-10 17:40:54.893,3,0.330564
2023-05-10 17:40:57,2023-05-10 17:40:54.897,4,1.251502
2023-05-10 17:40:57,2023-05-10 17:40:54.993,3,0.363604
2023-05-10 17:40:57,2023-05-10 17:40:54.997,4,1.271971
2023-05-10 17:40:57,2023-05-10 17:40:55.092,3,0.394872
2023-05-10 17:40:57,2023-05-10 17:40:55.097,4,1.280352
2023-05-10 17:40:57,2023-05-10 17:40:55.192,3,0.420659
2023-05-10 17:40:57,2023-05-10 17:40:55.197,4,1.281319
2023-05-10 17:40:57,2023-05-10 17:40:55.293,3,0.438711
2023-05-10 17:40:57,2023-05-10 17:40:55.297,4,1.281641
2023-05-10 17:40:57,2023-05-10 17:40:55.392,3,1.333539
2023-05-10 17:40:57,2023-05-10 17:40:55.397,4,1.273744
2023-05-10 17:40:57,2023-05-10 17:40:55.493,3,2.553773
2023-05-10 17:40:57,2023-05-10 17:40:55.497,4,1.260850
2023-05-10 17:40:58,2023-05-10 17:40:55.592,3,2.508161
2023-05-10 17:40:58,2023-05-10 17:40:55.597,4,1.255048
2023-05-10 17:40:58,2023-05-10 17:40:55.692,3,0.766374
2023-05-10 17:40:58,2023-05-10 17:40:55.697,4,1.216689
2023-05-10 17:40:58,2023-05-10 17:40:55.792,3,0.509465
2023-05-10 17:40:58,2023-05-10 17:40:55.797,4,1.167370
2023-05-10 17:40:58,2023-05-10 17:40:55.892,3,0.509465
2023-05-10 17:40:58,2023-05-10 17:40:55.897,4,1.130623
2023-05-10 17:40:58,2023-05-10 17:40:55.993,3,0.503824
2023-05-10 17:40:58,2023-05-10 17:40:55.997,4,1.107736
2023-05-10 17:40:58,2023-05-10 17:40:56.092,3,0.466593
2023-05-10 17:40:58,2023-05-10 17:40:56.097,4,1.110960
2023-05-10 17:40:58,2023-05-10 17:40:56.192,3,0.439194
2023-05-10 17:40:58,2023-05-10 17:40:56.197,4,1.116601
2023-05-10 17:40:58,2023-05-10 17:40:56.292,3,0.423722
2023-05-10 17:40:58,2023-05-10 17:40:56.392,3,0.379722
2023-05-10 17:40:58,2023-05-10 17:40:56.493,3,1.322579
2023-05-10 17:40:59,2023-05-10 17:40:55.263,5,0.136190
