msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:25:39,2023-05-10 17:25:37.865,7,2.350696
2023-05-10 17:25:39,2023-05-10 17:25:37.965,7,2.354725
2023-05-10 17:25:39,2023-05-10 17:25:38.065,7,2.337964
2023-05-10 17:25:39,2023-05-10 17:25:38.165,7,2.349246
2023-05-10 17:25:39,2023-05-10 17:25:38.265,7,2.464967
2023-05-10 17:25:39,2023-05-10 17:25:38.365,7,3.300000
2023-05-10 17:25:39,2023-05-10 17:25:38.465,7,3.300000
2023-05-10 17:25:40,2023-05-10 17:25:38.565,7,3.299194
2023-05-10 17:25:40,2023-05-10 17:25:38.665,7,3.300000
2023-05-10 17:25:40,2023-05-10 17:25:38.765,7,3.291941
2023-05-10 17:25:40,2023-05-10 17:25:38.865,7,3.285978
2023-05-10 17:25:40,2023-05-10 17:25:38.965,7,3.283399
2023-05-10 17:25:40,2023-05-10 17:25:39.065,7,3.278403
2023-05-10 17:25:40,2023-05-10 17:25:39.165,7,3.266154
2023-05-10 17:25:40,2023-05-10 17:25:39.265,7,2.755560
2023-05-10 17:25:40,2023-05-10 17:25:39.365,7,2.666755
2023-05-10 17:25:40,2023-05-10 17:25:37.012,9,1.495678
2023-05-10 17:25:40,2023-05-10 17:25:37.113,9,1.492777
2023-05-10 17:25:40,2023-05-10 17:25:37.212,9,1.490520
2023-05-10 17:25:40,2023-05-10 17:25:37.312,9,1.493582
2023-05-10 17:25:40,2023-05-10 17:25:37.412,9,1.496000
2023-05-10 17:25:40,2023-05-10 17:25:37.512,9,1.493582
2023-05-10 17:25:40,2023-05-10 17:25:37.613,9,1.519692
2023-05-10 17:25:40,2023-05-10 17:25:37.712,9,1.497289
2023-05-10 17:25:40,2023-05-10 17:25:37.812,9,1.498901
2023-05-10 17:25:40,2023-05-10 17:25:37.912,9,1.499707
2023-05-10 17:25:41,2023-05-10 17:25:38.012,9,1.500996
2023-05-10 17:25:41,2023-05-10 17:25:38.113,9,1.505509
2023-05-10 17:25:41,2023-05-10 17:25:38.212,9,1.500835
2023-05-10 17:25:41,2023-05-10 17:25:38.312,9,1.507766
2023-05-10 17:25:41,2023-05-10 17:25:38.412,9,1.507927
2023-05-10 17:25:41,2023-05-10 17:25:36.819,3,0.239179
