msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:31:21,2023-05-10 17:31:19.769,9,1.632029
2023-05-10 17:31:21,2023-05-10 17:31:19.869,9,1.627355
2023-05-10 17:31:21,2023-05-10 17:31:19.969,9,1.636703
2023-05-10 17:31:21,2023-05-10 17:31:20.069,9,1.633480
2023-05-10 17:31:21,2023-05-10 17:31:20.169,9,1.626711
2023-05-10 17:31:21,2023-05-10 17:31:20.269,9,1.628161
2023-05-10 17:31:21,2023-05-10 17:31:20.369,9,1.621231
2023-05-10 17:31:22,2023-05-10 17:31:20.469,9,1.626227
2023-05-10 17:31:22,2023-05-10 17:31:20.569,9,1.623487
2023-05-10 17:31:22,2023-05-10 17:31:20.669,9,1.624293
2023-05-10 17:31:22,2023-05-10 17:31:20.769,9,1.623648
2023-05-10 17:31:22,2023-05-10 17:31:20.869,9,1.614623
2023-05-10 17:31:22,2023-05-10 17:31:20.969,9,1.615106
2023-05-10 17:31:22,2023-05-10 17:31:21.069,9,1.614300
2023-05-10 17:31:22,2023-05-10 17:31:21.169,9,1.612366
2023-05-10 17:31:22,2023-05-10 17:31:21.269,9,1.605919
2023-05-10 17:31:22,2023-05-10 17:31:19.043,5,0.133451
2023-05-10 17:31:22,2023-05-10 17:31:19.143,5,0.141187
2023-05-10 17:31:22,2023-05-10 17:31:19.243,5,0.138447
2023-05-10 17:31:22,2023-05-10 17:31:19.343,5,0.141670
2023-05-10 17:31:22,2023-05-10 17:31:19.443,5,0.135546
2023-05-10 17:31:22,2023-05-10 17:31:19.543,5,0.141509
2023-05-10 17:31:22,2023-05-10 17:31:19.643,5,0.141509
2023-05-10 17:31:22,2023-05-10 17:31:19.743,5,0.140703
2023-05-10 17:31:22,2023-05-10 17:31:19.843,5,0.141348
2023-05-10 17:31:22,2023-05-10 17:31:19.943,5,0.141348
2023-05-10 17:31:22,2023-05-10 17:31:20.043,5,0.138769
2023-05-10 17:31:22,2023-05-10 17:31:20.143,5,0.141670
2023-05-10 17:31:22,2023-05-10 17:31:20.243,5,0.141187
2023-05-10 17:31:23,2023-05-10 17:31:20.343,5,0.141670
2023-05-10 17:31:23,2023-05-10 17:31:20.443,5,0.141187
2023-05-10 17:31:23,2023-05-10 17:31:20.543,5,0.141187
