msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:56:11,2023-05-10 17:56:09.370,5,0.136352
2023-05-10 17:56:11,2023-05-10 17:56:09.469,5,0.143604
2023-05-10 17:56:11,2023-05-10 17:56:09.569,5,0.142315
2023-05-10 17:56:11,2023-05-10 17:56:09.669,5,0.143604
2023-05-10 17:56:11,2023-05-10 17:56:09.769,5,0.136996
2023-05-10 17:56:11,2023-05-10 17:56:09.869,5,0.143927
2023-05-10 17:56:12,2023-05-10 17:56:09.170,7,2.329260
2023-05-10 17:56:12,2023-05-10 17:56:09.969,5,0.142315
2023-05-10 17:56:12,2023-05-10 17:56:09.270,7,2.329905
2023-05-10 17:56:12,2023-05-10 17:56:10.069,5,0.142637
2023-05-10 17:56:12,2023-05-10 17:56:09.370,7,2.323619
2023-05-10 17:56:12,2023-05-10 17:56:10.169,5,0.141509
2023-05-10 17:56:12,2023-05-10 17:56:09.470,7,2.314594
2023-05-10 17:56:12,2023-05-10 17:56:10.269,5,0.144249
2023-05-10 17:56:12,2023-05-10 17:56:09.570,7,2.293158
2023-05-10 17:56:12,2023-05-10 17:56:10.369,5,0.143443
2023-05-10 17:56:12,2023-05-10 17:56:09.670,7,2.298799
2023-05-10 17:56:12,2023-05-10 17:56:10.469,5,0.145055
2023-05-10 17:56:12,2023-05-10 17:56:09.770,7,2.293157
2023-05-10 17:56:12,2023-05-10 17:56:10.569,5,0.144249
2023-05-10 17:56:12,2023-05-10 17:56:09.870,7,2.284615
2023-05-10 17:56:12,2023-05-10 17:56:10.669,5,0.144894
2023-05-10 17:56:12,2023-05-10 17:56:09.970,7,2.278330
2023-05-10 17:56:12,2023-05-10 17:56:10.769,5,0.144410
2023-05-10 17:56:12,2023-05-10 17:56:10.070,7,2.262696
2023-05-10 17:56:12,2023-05-10 17:56:10.869,5,0.144894
2023-05-10 17:56:13,2023-05-10 17:56:10.170,7,2.265275
2023-05-10 17:56:13,2023-05-10 17:56:10.270,7,2.259795
2023-05-10 17:56:13,2023-05-10 17:56:10.370,7,2.253670
2023-05-10 17:56:13,2023-05-10 17:56:10.470,7,2.246095
2023-05-10 17:56:13,2023-05-10 17:56:10.570,7,2.235458
2023-05-10 17:56:13,2023-05-10 17:56:10.670,7,2.236586
2023-05-10 17:56:13,2023-05-10 17:56:08.612,4,1.783531
2023-05-10 17:56:13,2023-05-10 17:56:08.712,4,1.777407
2023-05-10 17:56:13,2023-05-10 17:56:08.812,4,1.769187
2023-05-10 17:56:13,2023-05-10 17:56:08.912,4,1.757744
2023-05-10 17:56:13,2023-05-10 17:56:09.012,4,1.734374
2023-05-10 17:56:13,2023-05-10 17:56:09.112,4,1.737436
2023-05-10 17:56:13,2023-05-10 17:56:09.212,4,1.728572
2023-05-10 17:56:13,2023-05-10 17:56:09.312,4,1.721480
2023-05-10 17:56:13,2023-05-10 17:56:09.412,4,1.714388
2023-05-10 17:56:13,2023-05-10 17:56:09.512,4,1.695692
2023-05-10 17:56:13,2023-05-10 17:56:09.612,4,1.697465
2023-05-10 17:56:13,2023-05-10 17:56:09.712,4,1.692469
2023-05-10 17:56:13,2023-05-10 17:56:09.812,4,1.685377
2023-05-10 17:56:13,2023-05-10 17:56:09.912,4,1.678608
2023-05-10 17:56:13,2023-05-10 17:56:10.012,4,1.658623
2023-05-10 17:56:13,2023-05-10 17:56:10.112,4,1.659106
2023-05-10 17:56:14,2023-05-10 17:56:09.869,2,0.187121
2023-05-10 17:56:14,2023-05-10 17:56:09.969,2,0.276733
2023-05-10 17:56:14,2023-05-10 17:56:10.069,2,0.289304
2023-05-10 17:56:14,2023-05-10 17:56:10.169,2,0.289465
2023-05-10 17:56:14,2023-05-10 17:56:10.269,2,0.271414
2023-05-10 17:56:14,2023-05-10 17:56:10.369,2,0.290593
2023-05-10 17:56:14,2023-05-10 17:56:10.469,2,0.273348
2023-05-10 17:56:14,2023-05-10 17:56:10.569,2,0.282374
2023-05-10 17:56:14,2023-05-10 17:56:10.669,2,0.283018
2023-05-10 17:56:14,2023-05-10 17:56:09.211,6,1.495839
