msg_received_datetime,msg_published_datetime,sensor_id,sensor_val
2023-05-10 17:50:27,2023-05-10 17:50:25.908,2,0.172938
2023-05-10 17:50:28,2023-05-10 17:50:25.055,4,1.850579
2023-05-10 17:50:28,2023-05-10 17:50:25.816,6,1.790784
2023-05-10 17:50:28,2023-05-10 17:50:26.008,2,0.198081
2023-05-10 17:50:28,2023-05-10 17:50:25.154,4,1.833011
2023-05-10 17:50:28,2023-05-10 17:50:25.916,6,1.781919
2023-05-10 17:50:28,2023-05-10 17:50:26.108,2,0.197114
2023-05-10 17:50:28,2023-05-10 17:50:25.254,4,1.820923
2023-05-10 17:50:28,2023-05-10 17:50:26.016,6,1.789656
2023-05-10 17:50:28,2023-05-10 17:50:26.208,2,0.203883
2023-05-10 17:50:28,2023-05-10 17:50:25.354,4,1.813026
2023-05-10 17:50:28,2023-05-10 17:50:26.116,6,1.789172
2023-05-10 17:50:28,2023-05-10 17:50:26.309,2,0.175194
2023-05-10 17:50:28,2023-05-10 17:50:25.454,4,1.787077
2023-05-10 17:50:28,2023-05-10 17:50:26.216,6,1.792234
2023-05-10 17:50:28,2023-05-10 17:50:26.408,2,0.204044
2023-05-10 17:50:28,2023-05-10 17:50:25.554,4,1.828820
2023-05-10 17:50:28,2023-05-10 17:50:26.316,6,1.786110
2023-05-10 17:50:28,2023-05-10 17:50:26.508,2,0.205172
2023-05-10 17:50:28,2023-05-10 17:50:25.654,4,1.748234
2023-05-10 17:50:29,2023-05-10 17:50:26.416,6,1.788850
2023-05-10 17:50:29,2023-05-10 17:50:26.608,2,0.206623
2023-05-10 17:50:29,2023-05-10 17:50:25.754,4,1.723575
2023-05-10 17:50:29,2023-05-10 17:50:26.516,6,1.788044
2023-05-10 17:50:29,2023-05-10 17:50:26.708,2,0.205172
2023-05-10 17:50:29,2023-05-10 17:50:25.854,4,1.699238
2023-05-10 17:50:29,2023-05-10 17:50:26.616,6,1.785626
2023-05-10 17:50:29,2023-05-10 17:50:26.808,2,0.207106
2023-05-10 17:50:29,2023-05-10 17:50:25.954,4,1.639927
2023-05-10 17:50:29,2023-05-10 17:50:26.716,6,1.778857
2023-05-10 17:50:29,2023-05-10 17:50:26.908,2,0.207429
2023-05-10 17:50:29,2023-05-10 17:50:26.054,4,1.582227
2023-05-10 17:50:29,2023-05-10 17:50:26.816,6,1.779018
2023-05-10 17:50:29,2023-05-10 17:50:27.008,2,0.207106
2023-05-10 17:50:29,2023-05-10 17:50:26.154,4,1.528073
2023-05-10 17:50:29,2023-05-10 17:50:26.916,6,1.779018
2023-05-10 17:50:29,2023-05-10 17:50:27.108,2,0.200337
2023-05-10 17:50:29,2023-05-10 17:50:26.254,4,1.485363
2023-05-10 17:50:29,2023-05-10 17:50:27.016,6,1.768381
