1.070046727951634864e+02,4.460313890299649984e+02,3.771803282251077576e+02,2.163931607052311676e+02,9.013878188659973034e+01,1.185959527134041736e+02,2.576703320136022057e+02,3.849077811632287762e+02,4.790845436872285745e+02,5.369487871296479398e+02,6.751007332243092378e+02,6.821326850400880630e+02,6.132772619297082883e+02,5.766671483620339131e+02,5.384765547356727211e+02,4.032431028548411405e+02,3.346191865389670284e+02,1.820164827701051991e+02,6.296824596572466248e+01,1.001798382909455540e+02,2.313114783144148134e+02,3.010514906124864183e+02,4.326337943341920891e+02,5.307296863752770832e+02,6.276591431660978060e+02,5.285092241389926357e+02,5.653538714822778957e+02,2.280350850198275836e+01,7.738862965578341857e+01,7.962411694957752673e+01,5.288667128870940815e+01,1.603121954188139853e+01,2.011000000000000000e+03,3.544675691794666636e+04,1.280000000000000000e+02,6.395310782127792493e+01,3.269556544854363267e+01,1.166190378969060149e+01,2.542616762313974732e+02,2.236515146382872103e+02,3.192256255378004539e+02,4.527692569068708508e+02,5.682649030161901464e+02,5.800000000000000000e+02,7.188191705846470541e+02,7.703466752053908522e+02,8.255767680839862805e+02,7.841970415654474209e+02,7.870355773406943172e+02,7.025418137022165865e+02,5.900864343466980699e+02,4.250000000000000000e+02,2.996681497923995039e+02,1.824390309116993762e+02,3.860051813123756403e+01,1.374809077654057319e+02,3.068696791799411585e+02,4.023493506891741163e+02,5.443013871009333116e+02,5.988923108539631812e+02,6.114000327118080804e+02,6.981468326935244022e+02,6.976030389842062505e+02,6.825979783152013169e+02,1.939707000000000070e+00,1.477950000000000097e-01,3.205709999999999948e-01,1.214593999999999951e+00,1.403810000000000058e-01,1.528073000000000015e+00,2.735898000000000163e+00,1.529520000000000046e-01,1.664585999999999899e+00
5.000000000000000000e+01,2.269911892563233380e+02,1.525909564816998056e+02,1.264911064067351703e+02,2.243211982849592516e+02,2.841777612692449679e+02,4.066952175769958444e+02,4.873079108736077387e+02,5.452128024909172836e+02,5.814911865196238523e+02,6.539028979902138872e+02,5.883281397315616914e+02,4.483257744096362103e+02,3.817643252060098007e+02,3.052867504494749369e+02,1.911674658512791893e+02,1.839918476454867289e+02,2.255681715136246908e+02,3.420321622303961249e+02,3.985486168587215161e+02,5.494843036884675485e+02,5.444446712017668233e+02,5.889830218266057500e+02,6.248111714750305055e+02,6.707518169934390926e+02,5.580259850580437160e+02,5.393922505932023341e+02,2.531797780234432693e+01,5.508175741568164341e+01,4.248529157249600274e+01,7.810249675906653977e+00,1.503329637837290811e+01,2.011000000000000000e+03,3.534770464966572763e+04,1.280000000000000000e+02,5.756735185849701963e+01,2.807133769523639799e+01,1.992485884517127559e+01,1.688697723099074892e+02,2.070869382650678006e+02,3.489369570567153573e+02,5.199538441054166924e+02,6.355753299177054032e+02,7.021573897638619428e+02,7.930510702344458878e+02,8.158394449890247415e+02,8.549643267411804572e+02,7.478101363314086711e+02,7.501793118981621546e+02,6.148308710531701990e+02,4.907891604344985694e+02,3.313080137877742573e+02,1.863893773797208553e+02,7.236711960552250389e+01,1.280624847486569706e+02,2.321378900567505355e+02,3.647903507495777831e+02,4.222665035259131514e+02,5.240811005941733356e+02,5.638474971124727517e+02,5.528272786323047967e+02,5.550099098214373043e+02,5.294686015242074291e+02,4.966628635201146267e+02,1.934549999999999992e+00,1.629450000000000065e-01,3.205709999999999948e-01,1.094681000000000015e+00,1.405420000000000003e-01,1.518080000000000096e+00,2.659823999999999966e+00,1.524689999999999934e-01,1.638636999999999899e+00
1.266254318847521176e+02,6.089219982887791502e+02,5.069210983969793460e+02,3.387816405887426754e+02,2.207079518277490706e+02,1.034456378974000046e+02,2.154181979313725606e+02,3.070586263240295466e+02,4.420192303508977147e+02,5.055412940601390801e+02,6.554769256045555039e+02,6.638169928526988315e+02,5.985064744846124540e+02,5.872784688714544927e+02,5.830823269487765401e+02,4.983783703171717434e+02,5.062459876384206723e+02,3.797907318511076937e+02,3.788746494554630431e+02,3.008920072052429759e+02,3.597846578163109825e+02,3.325808172459740604e+02,4.274248471953870876e+02,5.000999900019995152e+02,5.747660393586246528e+02,4.983061308071575581e+02,5.383539727725616331e+02,2.256102834535695578e+01,7.040596565632773718e+01,8.246211251235321527e+01,7.000714249274855661e+01,2.102379604162863913e+01,2.011000000000000000e+03,3.525023324745526043e+04,1.280000000000000000e+02,9.656603957913982583e+01,4.657252408878007088e+01,5.000000000000000000e+00,3.772969652674137251e+02,2.854487694841230336e+02,3.605135226312600025e+02,5.623184151350549200e+02,7.606536662634316599e+02,9.371365962334413098e+02,1.033946323558433050e+03,1.129426845793918574e+03,1.226174538962540964e+03,1.153811509736317475e+03,1.237145908937179456e+03,1.094877162059744478e+03,9.323625904121207668e+02,7.136189459368354164e+02,5.304045625746445012e+02,3.888971586422302380e+02,1.490301982820931528e+02,4.623851208678756564e+01,2.592006944435141804e+02,3.916758864163072076e+02,5.698438382574651087e+02,6.756367367158183015e+02,7.240138120229474907e+02,8.085202533022904845e+02,8.203298117220901986e+02,8.707887229403008860e+02,1.933259999999999978e+00,1.624619999999999953e-01,3.205709999999999948e-01,1.122563999999999895e+00,1.386080000000000090e-01,1.511149999999999993e+00,2.760396000000000072e+00,1.519850000000000090e-01,1.633318999999999965e+00
2.154065922853801496e+01,1.472752525036029283e+02,2.979546945426434945e+02,3.659535489648925477e+02,4.283795046451218695e+02,4.078945942274793310e+02,4.937904413817666978e+02,4.980090360625999892e+02,4.840010330567487813e+02,4.409274316710177004e+02,4.602358091239750593e+02,3.968727755843174236e+02,2.879201278132530888e+02,2.250777643393500682e+02,1.552836114984449978e+02,1.252996408614166768e+02,1.021763181955584088e+02,1.394596715900335084e+02,1.898420396013485743e+02,2.199659064491586093e+02,3.015294347157504262e+02,2.754087870784082384e+02,3.413209633175202384e+02,3.696606551960865659e+02,3.876596445337069099e+02,3.340733452402331523e+02,3.358392472597566893e+02,7.000000000000000000e+00,4.455333881989092504e+01,5.990826320300063657e+01,5.772347875864724642e+01,1.708800749063506075e+01,2.011000000000000000e+03,3.534770464966572763e+04,1.280000000000000000e+02,8.100617260431454270e+01,6.243396511515186376e+01,2.102379604162863913e+01,9.850081217939271028e+02,9.824016490214172563e+02,1.090362325101156557e+03,1.048241384414868435e+03,9.752497116123644219e+02,7.605103549590893408e+02,6.308890552228656361e+02,4.917570538385799068e+02,3.676316090871403617e+02,3.046309242345563462e+02,2.602786967848118138e+02,3.509259181080815893e+02,4.976906669810073822e+02,5.752086577929786699e+02,6.410382203893930182e+02,7.542691827192729761e+02,7.108621526006290878e+02,7.173297707470393334e+02,7.632037735755766334e+02,7.015639671476864123e+02,6.561653754961473624e+02,5.702324087597968401e+02,4.113404915638624288e+02,3.547745763157219017e+02,2.402353013193523168e+02,1.410886246300530047e+02,1.927457999999999894e+00,1.544030000000000125e-01,3.205709999999999948e-01,1.134168999999999983e+00,1.386080000000000090e-01,1.445230999999999932e+00,2.744762000000000146e+00,1.521470000000000045e-01,1.622359000000000107e+00
1.442220510185595650e+01,1.333041634758644705e+02,2.583737602776257063e+02,3.134230368048908986e+02,3.747452468010768598e+02,3.443835071544513085e+02,4.007842312267287639e+02,4.148553964937662499e+02,4.039418274949995862e+02,3.815049147783026910e+02,3.985097238462319069e+02,3.372906758272454795e+02,2.370232056149777122e+02,2.088659857420542210e+02,1.777920133189339822e+02,1.714934401077778716e+02,2.006913052426536979e+02,2.106798519080550420e+02,2.591235226682440498e+02,2.723104845576093567e+02,3.370103855966459605e+02,2.891107054399749927e+02,3.392359061184413918e+02,3.562035934686791165e+02,3.713556247049450576e+02,3.158686435846394716e+02,3.340898082851376216e+02,1.118033988749894903e+01,4.870318264754368442e+01,6.152235366108809700e+01,6.000000000000000000e+01,2.531797780234432693e+01,2.011000000000000000e+03,3.544675691794666636e+04,1.280000000000000000e+02,6.236986451805070431e+01,4.237924020083418242e+01,1.503329637837290811e+01,7.974684946754949806e+02,7.959252477462943034e+02,8.334374601612288416e+02,8.082233602167162871e+02,7.238818964444407129e+02,5.653830559894769294e+02,4.559879384369722288e+02,3.548027621087524608e+02,2.544012578585255255e+02,2.145250568115529006e+02,2.254617484186619265e+02,3.034864082623799959e+02,4.172589124272841445e+02,4.791127216010862639e+02,5.230038240777977308e+02,5.982725131576746662e+02,5.782879905375867793e+02,5.522001448750262398e+02,5.793271959782313161e+02,5.244921353080520703e+02,4.936851223198851812e+02,4.198392549536072238e+02,3.028530997034700931e+02,2.540314941104744264e+02,1.471359915180510711e+02,5.333854141237834767e+01,1.926330000000000098e+00,1.627840000000000120e-01,3.205709999999999948e-01,1.150608000000000075e+00,1.416699999999999904e-01,1.488907999999999898e+00,2.743472999999999828e+00,1.518239999999999867e-01,1.593669999999999920e+00
6.209669878504009688e+01,4.069705149024926527e+02,5.561375729079991288e+02,6.292574989620703718e+02,7.164146843832836566e+02,5.930539604454218079e+02,6.457073640589829893e+02,5.960033556952511162e+02,5.640257086339238413e+02,5.063200568810206619e+02,4.611865132459968208e+02,3.335206140555632714e+02,3.032375306587230739e+02,3.262177187094533224e+02,4.311496260000697021e+02,4.538557039412416430e+02,6.280652832309710902e+02,6.427223350716855066e+02,7.607424005535644937e+02,6.996870729118840018e+02,7.847018542096100191e+02,6.131574023038456289e+02,5.865969655564201730e+02,5.126499780552028369e+02,4.810041579861862147e+02,3.318689500390176477e+02,2.646129248543993526e+02,2.451530134426252516e+01,3.805259518088089266e+01,7.858753081755399705e+01,8.845903006477065844e+01,4.220189569201838253e+01,2.011000000000000000e+03,3.534770464966572763e+04,1.280000000000000000e+02,6.262587324740470507e+01,4.205948168962618183e+01,9.848857801796103928e+00,8.670207609971055263e+02,9.172224375798925848e+02,9.458800135323718905e+02,9.820412414965065864e+02,8.797601945985053362e+02,7.542691827192729761e+02,6.065311203887233660e+02,4.541156240430403841e+02,2.970151511286924233e+02,1.170000000000000000e+02,7.119691004531024703e+01,2.567274819726162605e+02,4.038427911947915163e+02,5.261064531062130527e+02,6.257994886543133362e+02,7.868074732741167736e+02,7.898917647374227045e+02,7.642316402766899728e+02,7.418166889468044474e+02,6.596377793910836544e+02,6.420038940691871403e+02,5.185094020362600986e+02,3.589052799834519192e+02,2.734702908909850976e+02,1.821675053350624296e+02,1.911282292075139821e+02,1.922461999999999893e+00,1.629450000000000065e-01,3.205709999999999948e-01,1.148352000000000039e+00,1.389299999999999979e-01,1.485524000000000067e+00,2.741216000000000097e+00,1.516629999999999923e-01,1.572556999999999983e+00
1.502963738750872267e+02,7.028776564950688908e+02,6.687675231349081741e+02,5.157101899322913141e+02,3.327852160177792484e+02,1.224948978529310040e+02,4.494441010848846219e+01,2.064218980631657701e+02,3.918430808372147567e+02,5.487440204685605067e+02,7.607529165241497822e+02,8.455749523253393818e+02,7.719617866190010318e+02,8.115546808441190478e+02,8.462966383012519600e+02,6.826023732745147754e+02,6.950719387228922415e+02,4.886225537160559611e+02,3.989110176467930273e+02,1.875366630821824003e+02,1.389460326889544604e+02,1.996246477767712975e+02,3.706237984803458403e+02,5.067938436879437631e+02,6.704580523791179303e+02,6.767170752980894122e+02,7.687964620105896074e+02,4.589117562233506220e+01,9.714422267947796286e+01,1.502331521336086553e+02,1.137585161647250089e+02,3.560898762952971452e+01,2.011000000000000000e+03,3.525023324745526043e+04,1.280000000000000000e+02,8.697700845625813315e+01,5.047771785649585041e+01,4.242640687119284770e+00,5.084761547998096489e+02,3.980163313232259839e+02,3.301696533602081445e+02,3.655379597251152859e+02,4.576046328436809176e+02,6.056773068227007570e+02,7.256810594193567567e+02,8.419073583239429581e+02,9.407342876710723658e+02,9.131440193091120818e+02,1.026873409919645383e+03,9.618825292102981166e+02,8.780051252697787731e+02,7.265507552814186738e+02,5.978795865389619166e+02,4.696913880411264017e+02,2.734410356914265208e+02,1.053944970100431817e+02,1.312402377321833455e+02,2.690074348414927954e+02,4.430316015816479194e+02,5.612878049628371855e+02,6.480200614178545493e+02,7.688016649305593546e+02,8.412181643307519607e+02,9.140350102703944231e+02,1.921172000000000102e+00,1.556919999999999971e-01,3.205709999999999948e-01,1.142066000000000026e+00,1.334509999999999863e-01,1.456190000000000095e+00,2.737670000000000048e+00,1.515019999999999978e-01,1.568527000000000005e+00
4.401136216933077350e+01,3.218850726579286174e+02,4.860658391617333223e+02,5.547476903962738106e+02,6.187244944238105973e+02,5.369404063767226489e+02,6.010407640085653611e+02,5.608966036623862692e+02,5.077046385448925321e+02,4.379235093027091921e+02,3.821060062338722219e+02,2.179472413222979981e+02,9.302150289046076637e+01,1.430873858870864979e+02,2.806652810733810952e+02,3.096837096135345746e+02,4.744565312017529664e+02,5.516085568589377317e+02,6.187673229898294949e+02,6.077269123545542016e+02,6.691382517835907038e+02,5.228173677298794928e+02,5.256786090378797098e+02,4.683097265699272498e+02,4.001062358924189652e+02,2.691412268679772524e+02,1.942807247258461416e+02,1.170469991071962568e+01,3.748332962798262713e+01,7.083078426785912995e+01,7.409453421137081364e+01,3.820994634908559817e+01,2.011000000000000000e+03,3.525023324745526043e+04,1.280000000000000000e+02,6.029925372672533967e+01,4.883646178829911833e+01,1.000000000000000000e+01,8.203931984115909017e+02,8.574065546752019600e+02,9.056362404409399005e+02,9.417526214457807328e+02,8.900168537730057778e+02,7.387773683593725309e+02,6.953171938043816454e+02,6.019310591753843482e+02,4.998899878973372779e+02,3.747772671867919030e+02,3.891657744458009347e+02,3.956121838366457837e+02,4.595737155234185138e+02,5.284174486142561591e+02,6.315132619351710446e+02,7.625968790914371311e+02,7.542048793265660152e+02,7.217340230306452895e+02,7.338780552653145151e+02,6.779564882792994922e+02,6.285196894290584169e+02,5.212389087549009901e+02,3.886244974265003975e+02,2.728094573140747912e+02,1.585339080449352878e+02,1.547384890710775949e+02,1.926490999999999953e+00,1.624619999999999953e-01,3.205709999999999948e-01,1.139809000000000072e+00,1.407029999999999947e-01,1.463443000000000049e+00,2.743310999999999833e+00,1.510180000000000133e-01,1.553700000000000081e+00
8.944271909999159220e+00,1.642467655693712629e+02,3.248630480679512402e+02,4.095582986584449827e+02,5.178465023537380603e+02,4.514731442732779101e+02,5.213108477674333017e+02,4.801301906774869508e+02,4.817509730140666875e+02,4.400409071893203077e+02,4.193006081560101848e+02,3.006958596322868971e+02,2.374384130674731352e+02,2.381701072762910769e+02,3.131804591605293808e+02,3.180220118167923147e+02,4.415087768097028516e+02,5.155627992786136247e+02,5.614588141618226018e+02,5.570969394997606514e+02,6.157312725532137847e+02,5.530461101933544796e+02,4.801385216789004744e+02,4.395463570546341998e+02,3.894521793494035364e+02,2.813058833369825038e+02,2.284731931759172596e+02,6.708203932499369415e+00,5.099019513592784847e+01,8.132035415564789105e+01,8.570297544426331626e+01,3.801315561749642313e+01,2.011000000000000000e+03,3.534770464966572763e+04,1.280000000000000000e+02,5.400000000000000000e+01,3.900000000000000000e+01,6.324555320336759046e+00,7.065635144840130124e+02,7.369843960356283787e+02,8.062915105593014005e+02,8.298969815585546712e+02,8.010574261562026095e+02,6.511689488911461012e+02,6.325345840347387139e+02,5.328451932784980727e+02,4.249235225308196391e+02,2.609099461500078405e+02,1.686090151800905232e+02,1.293135723735138356e+02,2.266318600726738168e+02,3.359077254247064843e+02,4.416163493350308613e+02,6.210716544811878066e+02,6.180647215300352855e+02,6.613501341951931636e+02,6.759423052302614678e+02,6.574077882106356583e+02,6.426733229254190292e+02,5.568213357981176159e+02,4.530000000000000000e+02,3.501428280002319298e+02,2.418966721556954269e+02,1.169658069693874296e+02,1.950183000000000000e+00,1.610109999999999875e-01,3.205709999999999948e-01,1.201216000000000061e+00,1.398969999999999936e-01,1.461993000000000098e+00,2.740893999999999942e+00,1.506959999999999966e-01,1.538550000000000084e+00
9.617692030835672767e+01,4.076039744654116816e+02,4.299069666800015739e+02,3.267414880299102720e+02,2.576354012941544624e+02,1.717672844286711040e+02,2.050877860819605303e+02,2.600692215545699923e+02,3.112635539217529299e+02,4.108637243661211755e+02,5.078917207437033881e+02,4.806183517095450952e+02,4.182977408497445140e+02,4.080502420045845042e+02,3.950316443020736301e+02,3.181351913888182139e+02,3.369421315300299398e+02,3.166591227171577998e+02,3.857680650339008821e+02,4.013103537164222985e+02,5.087474815662481546e+02,4.729693436154186656e+02,5.026907598116360987e+02,5.261349636737706987e+02,5.794833906161591131e+02,5.213492111819101638e+02,4.815817687579129824e+02,5.000000000000000000e+00,5.412947441089742995e+01,4.588027898781784586e+01,3.471310991541956525e+01,1.711724276862369010e+01,2.011000000000000000e+03,3.534770464966572763e+04,1.280000000000000000e+02,5.905929224093360119e+01,3.488552708502481892e+01,1.923538406167134340e+01,3.395055227827671160e+02,2.963190847718047394e+02,3.368575366531080135e+02,4.276739412215806055e+02,5.105604763394832162e+02,5.713991599573804478e+02,6.495544626896192995e+02,7.188546445561856899e+02,7.667652835124970352e+02,7.799333304840869232e+02,7.799756406452704596e+02,7.254309064273454624e+02,6.951172562956554657e+02,5.538275905008705422e+02,4.468131600568631256e+02,3.383784863137726120e+02,1.855262784621089622e+02,6.103277807866851390e+01,6.902897942168927159e+01,1.750685579994306238e+02,2.817374664470453354e+02,3.789775718957521917e+02,4.264832939283788846e+02,5.209548924811052757e+02,5.684171003761234715e+02,5.510362964451616108e+02,2.183237999999999790e+00,1.635900000000000132e-01,3.205709999999999948e-01,1.174622999999999973e+00,1.324839999999999907e-01,1.437011000000000038e+00,2.705274999999999874e+00,1.515019999999999978e-01,1.504219999999999891e+00
