2023-04-26 15:13:40,2023-04-26 15:13:39.424,6,0.211780
2023-04-26 15:13:40,2023-04-26 15:13:39.523,6,0.209685
2023-04-26 15:13:40,2023-04-26 15:13:39.623,6,0.210652
2023-04-26 15:13:40,2023-04-26 15:13:39.723,6,0.211297
2023-04-26 15:13:40,2023-04-26 15:13:39.823,6,0.210007
2023-04-26 15:13:40,2023-04-26 15:13:39.924,6,0.209201
2023-04-26 15:13:40,2023-04-26 15:13:40.023,6,0.210330
2023-04-26 15:13:40,2023-04-26 15:13:40.123,6,0.209363
2023-04-26 15:13:40,2023-04-26 15:13:40.223,6,0.210491
2023-04-26 15:13:40,2023-04-26 15:13:40.324,6,0.211619
2023-04-26 15:13:41,2023-04-26 15:13:40.423,6,0.208879
2023-04-26 15:13:41,2023-04-26 15:13:40.523,6,0.208557
2023-04-26 15:13:41,2023-04-26 15:13:40.623,6,0.211941
2023-04-26 15:13:41,2023-04-26 15:13:40.128,2,0.129905
2023-04-26 15:13:41,2023-04-26 15:13:40.600,7,1.824791
2023-04-26 15:13:41,2023-04-26 15:13:39.727,8,1.126271
2023-04-26 15:13:41,2023-04-26 15:13:39.665,4,2.294447
2023-04-26 15:13:41,2023-04-26 15:13:40.508,9,2.014652
2023-04-26 15:13:41,2023-04-26 15:13:40.517,1,0.163429
2023-04-26 15:13:41,2023-04-26 15:13:40.724,6,0.211619
2023-04-26 15:13:42,2023-04-26 15:13:39.874,5,0.196952
2023-04-26 15:13:42,2023-04-26 15:13:40.124,3,0.238535
2023-04-26 15:13:42,2023-04-26 15:13:40.228,2,0.113626
2023-04-26 15:13:42,2023-04-26 15:13:40.700,7,1.798681
2023-04-26 15:13:42,2023-04-26 15:13:39.827,8,1.118857
2023-04-26 15:13:42,2023-04-26 15:13:39.765,4,2.265758
2023-04-26 15:13:42,2023-04-26 15:13:40.608,9,2.023355
2023-04-26 15:13:42,2023-04-26 15:13:40.616,1,0.166007
2023-04-26 15:13:42,2023-04-26 15:13:40.823,6,0.207429
2023-04-26 15:13:42,2023-04-26 15:13:39.974,5,0.193890
2023-04-26 15:13:42,2023-04-26 15:13:40.224,3,0.238374
2023-04-26 15:13:42,2023-04-26 15:13:40.328,2,0.131516
2023-04-26 15:13:42,2023-04-26 15:13:40.800,7,1.794168
2023-04-26 15:13:42,2023-04-26 15:13:39.927,8,1.119341
2023-04-26 15:13:42,2023-04-26 15:13:39.865,4,2.264952
2023-04-26 15:13:42,2023-04-26 15:13:40.708,9,2.021421
2023-04-26 15:13:42,2023-04-26 15:13:40.716,1,0.163590
2023-04-26 15:13:42,2023-04-26 15:13:40.923,6,0.209524
2023-04-26 15:13:42,2023-04-26 15:13:40.074,5,0.200498
2023-04-26 15:13:42,2023-04-26 15:13:40.324,3,0.238374
2023-04-26 15:13:42,2023-04-26 15:13:40.428,2,0.140059
2023-04-26 15:13:43,2023-04-26 15:13:40.900,7,1.791267
2023-04-26 15:13:43,2023-04-26 15:13:40.027,8,1.130300
2023-04-26 15:13:43,2023-04-26 15:13:39.965,4,2.257216
2023-04-26 15:13:43,2023-04-26 15:13:40.808,9,2.028352
2023-04-26 15:13:43,2023-04-26 15:13:40.817,1,0.163751
2023-04-26 15:13:43,2023-04-26 15:13:41.023,6,0.209201
2023-04-26 15:13:43,2023-04-26 15:13:40.174,5,0.200337
2023-04-26 15:13:43,2023-04-26 15:13:40.424,3,0.237890
2023-04-26 15:13:43,2023-04-26 15:13:40.528,2,0.139575
2023-04-26 15:13:43,2023-04-26 15:13:41.000,7,1.773861
2023-04-26 15:13:43,2023-04-26 15:13:40.127,8,1.147385
2023-04-26 15:13:43,2023-04-26 15:13:40.065,4,2.201128
2023-04-26 15:13:43,2023-04-26 15:13:40.908,9,2.033670
2023-04-26 15:13:43,2023-04-26 15:13:40.916,1,0.166007
2023-04-26 15:13:43,2023-04-26 15:13:40.274,5,0.198725
2023-04-26 15:13:43,2023-04-26 15:13:40.524,3,0.236117
2023-04-26 15:13:43,2023-04-26 15:13:40.628,2,0.114271
2023-04-26 15:13:43,2023-04-26 15:13:41.100,7,1.745656
2023-04-26 15:13:43,2023-04-26 15:13:40.227,8,1.148835
2023-04-26 15:13:43,2023-04-26 15:13:40.165,4,2.250124
2023-04-26 15:13:43,2023-04-26 15:13:41.008,9,2.052366
2023-04-26 15:13:43,2023-04-26 15:13:41.016,1,0.163429
2023-04-26 15:13:43,2023-04-26 15:13:40.374,5,0.195018
2023-04-26 15:13:44,2023-04-26 15:13:40.624,3,0.237729
2023-04-26 15:13:44,2023-04-26 15:13:40.728,2,0.139897
2023-04-26 15:13:44,2023-04-26 15:13:41.200,7,1.771765
2023-04-26 15:13:44,2023-04-26 15:13:40.327,8,1.152542
2023-04-26 15:13:44,2023-04-26 15:13:40.265,4,2.240293
2023-04-26 15:13:44,2023-04-26 15:13:41.108,9,2.043502
2023-04-26 15:13:44,2023-04-26 15:13:41.116,1,0.163267
2023-04-26 15:13:44,2023-04-26 15:13:40.474,5,0.200498
2023-04-26 15:13:44,2023-04-26 15:13:40.724,3,0.237407
2023-04-26 15:13:44,2023-04-26 15:13:40.828,2,0.139575
2023-04-26 15:13:44,2023-04-26 15:13:41.300,7,1.746623
2023-04-26 15:13:44,2023-04-26 15:13:40.427,8,1.165436
2023-04-26 15:13:44,2023-04-26 15:13:40.365,4,2.244806
2023-04-26 15:13:44,2023-04-26 15:13:41.208,9,2.107648
2023-04-26 15:13:44,2023-04-26 15:13:41.216,1,0.163267
2023-04-26 15:13:44,2023-04-26 15:13:40.575,5,0.200176
